id_client;flag_coll;amt_credit;bki;age;is_educ;cl_segm;credit_type;fssp;cnt_closed_contract;is_cellphone
1000514;0;200000;11567;42;0;4;POS;0;8;1
1000515;0;150000;0;55;1;1;POS;0;0;1
1000516;0;90000;63779;39;0;2;POS;0;0;1
1000517;0;125000;56804;41;0;1;POS;0;2;0
1000518;1;100000;94030;37;0;4;CC;0;2;0
1000519;1;250000;74243;48;0;3;POS;0;0;1
1000520;0;125000;3557;30;1;4;POS;85479;1;1
1000521;1;1000000;40446;22;0;2;POS;149656;1;1
1000522;0;400000;1218;34;1;2;CC;0;8;0
1000523;0;125000;61013;55;0;1;CC;0;0;1
1000524;1;100000;60201;63;0;3;CC;104531;6;0
1000525;0;20000;30881;50;0;2;CC;49780;1;0
1000526;0;50000;93985;52;0;1;POS;0;0;1
1000527;0;250000;10464;41;1;3;CC;126798;10;1
1000528;1;100000;54263;37;0;4;POS;0;0;0
1000529;1;75000;87010;36;0;1;CC;0;0;1
1000530;1;75000;74959;44;0;3;CC;0;1;1
1000531;0;90000;8028;54;0;2;CC;0;0;1
1000532;0;20000;92761;50;0;3;CC;0;9;0
1000533;0;125000;28237;59;0;1;POS;0;2;1
1000534;0;275000;64673;66;0;1;CC;0;0;1
1000535;0;100000;0;47;1;3;CC;0;0;1
1000536;0;250000;89655;65;1;1;POS;0;0;1
1000537;1;40000;88010;32;0;3;CC;0;4;0
1000538;0;200000;0;38;1;4;POS;0;0;1
1000539;1;10000;19578;26;0;1;POS;0;0;1
1000540;1;275000;56582;61;0;3;CC;0;0;1
1000541;0;100000;80341;54;0;3;POS;0;2;1
1000542;0;75000;46190;35;0;3;CC;51436;1;0
1000543;1;125000;83477;47;1;4;CC;0;0;0
1000544;0;200000;0;51;1;2;POS;0;0;1
1000545;0;150000;60156;59;0;1;CC;0;0;0
1000546;0;175000;18117;47;0;2;CC;114355;4;1
1000547;0;75000;0;31;1;3;CC;0;0;1
1000548;0;600000;82759;49;0;1;POS;199529;2;0
1000549;0;600000;48635;52;0;2;CC;0;0;1
1000550;0;90000;23977;42;0;2;CC;0;2;0
1000551;0;40000;9833;39;0;2;CC;69300;2;1
1000552;0;40000;26604;44;0;4;POS;0;1;0
1000553;1;800000;78413;21;0;1;POS;0;0;1
1000554;0;225000;76743;65;1;3;CC;0;0;1
1000555;0;225000;97118;52;0;2;POS;0;1;0
1000556;0;20000;0;67;1;3;POS;136386;0;1
1000557;1;700000;0;52;1;1;CC;0;0;1
1000558;0;400000;18479;48;0;2;CC;14294;0;1
1000559;0;20000;0;57;1;3;CC;0;0;1
1000560;0;10000;0;34;1;1;POS;0;0;0
1000561;0;250000;5565;50;0;1;CC;0;1;1
1000562;1;50000;72946;23;0;3;POS;0;1;1
1000563;0;100000;40737;59;0;1;POS;0;1;0
1000564;1;100000;37435;18;0;3;POS;0;0;1
1000565;0;700000;14671;54;0;4;CC;0;2;1
1000566;0;300000;47022;42;0;4;POS;0;1;1
1000567;0;400000;27719;34;0;1;POS;0;0;1
1000568;0;300000;12679;45;1;4;POS;61886;6;1
1000569;0;500000;45246;49;1;1;CC;0;0;1
1000570;1;40000;23311;25;1;2;POS;0;0;1
1000571;0;40000;98422;39;0;4;CC;0;4;1
1000572;1;600000;14462;57;0;4;CC;0;3;1
1000573;1;40000;14881;54;0;2;POS;0;0;1
1000574;0;225000;3738;35;0;3;POS;0;1;1
1000575;1;90000;0;49;1;4;CC;0;3;1
1000576;1;175000;86007;19;0;1;POS;0;5;1
1000577;0;100000;22975;40;0;4;POS;0;1;0
1000578;0;50000;38201;60;0;2;POS;143217;1;1
1000579;0;125000;73703;34;0;3;POS;0;1;1
1000580;1;50000;87543;45;0;4;POS;0;2;1
1000581;1;300000;81704;26;1;2;CC;0;3;0
1000582;1;20000;81822;29;0;3;POS;0;0;1
1000583;1;175000;30967;43;1;3;POS;0;1;1
1000584;1;700000;19138;59;0;4;POS;0;0;1
1000585;0;600000;43254;42;0;3;POS;0;1;1
1000586;0;150000;89515;58;0;1;POS;0;9;1
1000587;0;40000;99307;48;0;2;POS;0;0;1
1000588;0;90000;43698;27;0;3;POS;0;1;1
1000589;1;125000;87749;51;0;4;POS;0;2;1
1000590;0;100000;40048;38;0;2;POS;0;0;1
1000591;1;50000;0;25;1;4;POS;0;0;1
1000592;0;1000000;87230;20;0;2;POS;0;0;1
1000593;1;275000;23386;64;0;3;POS;88301;3;1
1000594;1;600000;30169;25;0;2;CC;0;0;1
1000595;0;275000;55605;56;0;3;POS;0;4;0
1000596;0;75000;53800;46;0;2;POS;0;0;1
1000597;0;225000;41604;24;1;3;POS;98930;4;0
1000598;0;700000;0;19;1;1;POS;0;2;1
1000599;1;90000;50058;70;0;4;CC;0;0;0
1000600;1;275000;74567;24;0;4;POS;0;0;0
1000601;1;125000;73237;62;0;2;CC;0;0;1
1000602;0;200000;55147;60;1;4;CC;8328;5;1
1000603;0;40000;0;37;1;3;CC;0;8;1
1000604;0;150000;33474;54;0;3;POS;0;10;1
1000605;0;90000;55756;32;0;1;POS;0;0;0
1000606;1;200000;60907;68;0;4;POS;125909;0;1
1000607;0;40000;88350;63;0;3;POS;0;1;1
1000608;1;20000;22937;37;0;1;CC;0;0;1
1000609;0;600000;0;26;1;3;CC;0;8;1
1000610;0;250000;42151;48;0;3;POS;0;0;0
1000611;0;50000;20023;45;0;2;CC;0;2;1
1000612;0;90000;35604;35;0;2;POS;0;0;1
1000613;1;75000;26508;59;0;1;POS;0;2;1
1000614;0;700000;13338;63;0;2;CC;0;2;1
1000615;0;75000;0;55;1;3;CC;0;2;1
1000616;0;125000;46869;63;0;3;POS;0;2;1
1000617;1;100000;43680;69;0;4;POS;0;0;0
1000618;1;40000;30707;61;0;3;POS;181485;1;1
1000619;1;100000;63080;38;1;1;CC;0;0;1
1000620;0;50000;58620;47;0;1;CC;0;0;1
1000621;0;900000;0;29;1;2;POS;0;8;1
1000622;0;100000;47250;33;1;1;CC;0;5;1
1000623;0;200000;0;51;1;2;CC;0;1;1
1000624;0;225000;21398;38;0;1;POS;0;0;1
1000625;0;200000;24241;41;1;3;POS;0;1;1
1000626;1;250000;90461;40;0;3;CC;0;0;0
1000627;0;275000;99222;40;1;3;POS;0;1;1
1000628;1;275000;9166;53;1;1;POS;0;0;1
1000629;0;300000;0;44;1;2;POS;0;0;0
1000630;0;250000;59317;47;0;3;POS;0;1;1
1000631;0;125000;19443;63;0;2;POS;0;1;1
1000632;0;100000;67821;60;0;2;POS;0;3;1
1000633;0;275000;18346;50;1;2;POS;0;1;1
1000634;1;500000;40187;32;0;3;CC;44392;1;1
1000635;0;100000;40396;32;0;1;CC;0;0;1
1000636;0;150000;53618;68;0;1;POS;0;0;1
1000637;1;175000;79424;65;1;3;POS;0;3;1
1000638;0;75000;31164;52;1;2;POS;29069;0;0
1000639;1;90000;31020;65;0;3;POS;0;1;1
1000640;0;175000;40493;31;1;2;POS;0;1;1
1000641;1;100000;99708;24;0;3;CC;0;1;1
1000642;1;600000;61369;62;0;3;POS;47356;0;1
1000643;1;40000;89709;30;0;4;POS;0;2;0
1000644;1;200000;23903;33;0;4;CC;0;1;1
1000645;1;600000;22304;65;0;4;POS;162594;2;1
1000646;1;100000;59049;40;0;4;POS;94937;2;1
1000647;1;600000;0;65;1;1;CC;0;0;0
1000648;0;125000;64683;56;0;1;POS;0;1;1
1000649;0;275000;0;68;1;3;POS;0;1;1
1000650;1;600000;40389;45;0;3;CC;110165;1;0
1000651;0;275000;33406;59;1;2;CC;0;0;1
1000652;0;40000;98991;46;0;1;POS;0;0;0
1000653;0;90000;17995;65;0;1;POS;0;2;0
1000654;0;400000;78150;42;1;2;CC;0;4;1
1000655;0;50000;24896;33;0;3;POS;0;1;1
1000656;0;125000;99047;63;0;2;POS;0;1;1
1000657;0;10000;0;31;1;1;POS;150891;2;0
1000658;1;250000;80812;33;0;3;CC;0;2;1
1000659;0;500000;49155;69;1;3;POS;0;1;1
1000660;1;50000;98294;64;0;3;POS;0;5;1
1000661;0;90000;16187;56;0;2;POS;0;0;1
1000662;0;40000;83739;40;0;4;POS;123282;10;0
1000663;0;125000;27013;30;0;2;POS;0;1;0
1000664;0;275000;40081;48;0;1;POS;123910;1;1
1000665;0;20000;95079;63;0;2;POS;0;0;1
1000666;0;75000;0;36;1;2;CC;0;4;1
1000667;0;200000;55469;45;0;3;CC;0;1;1
1000668;0;150000;20239;69;0;2;POS;0;0;0
1000669;0;500000;48152;27;0;2;POS;0;0;1
1000670;0;225000;68785;28;1;1;POS;0;0;1
1000671;0;75000;17391;21;1;3;POS;0;0;1
1000672;0;20000;58872;27;0;2;POS;0;0;1
1000673;0;250000;50754;41;0;3;POS;0;5;0
1000674;0;800000;76272;65;1;4;POS;0;0;1
1000675;1;300000;0;48;1;1;CC;0;0;0
1000676;0;50000;21672;30;1;2;CC;0;1;1
1000677;0;125000;18291;21;0;2;POS;0;1;1
1000678;0;20000;18282;53;0;1;POS;0;0;0
1000679;0;275000;12257;42;0;2;POS;0;0;1
1000680;1;700000;38039;27;0;2;CC;0;0;0
1000681;0;400000;55144;48;0;3;POS;0;2;1
1000682;0;40000;60443;43;1;2;POS;0;0;0
1000683;0;275000;87576;49;0;2;CC;0;0;0
1000684;0;250000;25840;51;0;4;POS;48333;1;1
1000685;1;275000;56499;24;1;3;POS;0;2;1
1000686;0;175000;68699;70;0;2;CC;0;5;1
1000687;1;75000;93801;30;0;3;CC;129514;1;1
1000688;1;175000;36494;38;0;4;POS;59925;1;1
1000689;0;75000;0;39;1;2;POS;92686;1;1
1000690;0;125000;0;35;1;2;POS;0;0;1
1000691;1;50000;0;49;1;2;POS;116542;1;0
1000692;0;700000;25555;31;0;3;POS;0;1;1
1000693;0;150000;0;66;1;3;POS;0;1;1
1000694;0;200000;1951;53;1;1;CC;0;2;0
1000695;0;20000;60135;43;1;4;POS;0;1;1
1000696;1;200000;43007;54;0;3;POS;0;1;1
1000697;0;90000;50538;35;0;3;POS;126235;1;1
1000698;1;20000;19446;33;0;1;POS;0;0;1
1000699;0;100000;89781;44;0;4;POS;48529;0;1
1000700;0;200000;55625;65;0;2;POS;0;3;1
1000701;0;175000;74641;39;0;1;POS;0;0;1
1000702;1;175000;67975;32;0;4;CC;0;1;0
1000703;0;700000;22206;54;0;1;POS;0;0;0
1000704;1;125000;0;66;1;1;CC;118898;0;1
1000705;0;175000;21315;69;0;4;CC;107889;10;1
1000706;1;20000;47677;43;0;2;POS;0;1;1
1000707;0;50000;0;38;1;2;POS;0;3;1
1000708;0;50000;22709;63;0;1;POS;0;0;1
1000709;1;50000;41931;36;1;3;CC;0;1;1
1000710;0;600000;59425;24;0;4;POS;0;0;1
1000711;1;275000;36497;23;0;4;CC;195403;3;1
1000712;0;500000;60026;18;0;3;POS;0;2;1
1000713;0;700000;7763;60;0;4;POS;0;0;0
1000714;1;90000;52953;42;1;4;POS;0;1;1
1000715;1;225000;30893;24;0;3;POS;0;4;1
1000716;1;175000;20215;39;0;3;CC;0;4;0
1000717;0;200000;74381;51;1;3;POS;0;0;0
1000718;0;20000;49327;23;0;2;POS;18191;0;1
1000719;1;200000;53729;47;0;3;POS;0;0;0
1000720;1;90000;44078;54;0;4;POS;0;0;0
1000721;0;50000;18675;39;0;2;POS;0;1;1
1000722;1;50000;63915;43;0;4;POS;102086;0;1
1000723;1;125000;43372;45;0;4;CC;0;1;0
1000724;1;900000;27692;30;0;1;POS;0;5;1
1000725;0;300000;93167;62;0;2;CC;0;2;1
1000726;0;10000;90498;52;0;3;POS;112917;0;1
1000727;0;225000;86348;29;0;3;POS;0;3;1
1000728;0;225000;36175;61;0;2;POS;0;0;1
1000729;0;300000;16755;21;0;2;CC;0;0;1
1000730;0;40000;27284;56;0;2;POS;0;0;1
1000731;1;75000;33320;37;0;3;POS;142522;0;0
1000732;0;175000;0;58;1;2;POS;0;2;1
1000733;1;400000;69822;43;0;2;CC;33114;0;1
1000734;0;90000;21630;51;0;2;POS;0;0;1
1000735;0;100000;34433;38;0;1;POS;0;8;1
1000736;1;400000;28126;42;1;3;POS;0;1;1
1000737;0;50000;0;25;1;4;POS;0;0;1
1000738;0;200000;85716;55;0;2;POS;0;0;1
1000739;1;40000;98529;26;0;4;POS;0;0;1
1000740;1;75000;23296;57;0;4;POS;0;0;1
1000741;0;250000;4082;29;1;3;CC;0;0;1
1000742;0;50000;72856;57;0;4;POS;0;2;1
1000743;1;20000;0;64;1;3;CC;0;0;1
1000744;0;125000;25066;36;0;3;POS;0;0;1
1000745;1;400000;20560;45;0;4;POS;0;2;1
1000746;0;250000;78240;60;0;3;CC;0;3;1
1000747;0;100000;45519;45;0;2;POS;0;2;0
1000748;1;225000;16166;26;0;2;POS;0;1;0
1000749;0;50000;83663;36;0;1;POS;0;0;1
1000750;0;50000;46095;54;0;1;POS;0;0;0
1000751;0;225000;64255;20;1;4;POS;0;0;1
1000752;0;900000;868;45;1;2;POS;103011;0;1
1000753;0;90000;25894;31;0;3;POS;0;5;0
1000754;0;75000;0;51;1;4;POS;0;2;0
1000755;0;40000;52211;29;0;2;POS;0;0;1
1000756;1;175000;34779;64;0;1;POS;0;0;1
1000757;0;90000;80374;28;0;1;POS;0;2;1
1000758;0;175000;0;27;1;3;CC;0;0;1
1000759;1;125000;21611;55;0;3;CC;0;1;1
1000760;1;150000;0;21;1;4;CC;50374;0;1
1000761;1;225000;0;54;1;3;CC;91541;0;1
1000762;1;250000;27522;23;1;4;CC;0;0;1
1000763;1;90000;67492;18;0;3;POS;0;1;0
1000764;0;10000;26361;60;0;2;CC;115635;10;1
1000765;1;125000;0;48;1;3;POS;0;0;1
1000766;0;90000;0;21;1;2;POS;0;0;1
1000767;1;20000;81175;19;0;4;CC;0;0;1
1000768;0;125000;49200;25;0;2;POS;0;0;1
1000769;0;200000;24032;59;0;4;POS;0;0;1
1000770;0;20000;57165;59;1;2;CC;115083;9;1
1000771;1;10000;6026;49;0;3;POS;0;1;1
1000772;0;800000;62468;52;1;2;POS;0;4;1
1000773;1;125000;59835;70;1;4;POS;0;3;1
1000774;0;200000;34060;37;0;2;POS;0;0;1
1000775;1;75000;47447;68;1;2;POS;194053;1;1
1000776;0;125000;52850;42;0;3;CC;0;1;0
1000777;0;50000;0;58;1;2;POS;162738;0;1
1000778;1;300000;94880;20;0;4;CC;137668;0;0
1000779;1;600000;73202;51;0;2;POS;120223;0;1
1000780;0;75000;85998;61;0;1;POS;0;1;0
1000781;0;40000;88431;27;0;2;POS;13829;0;0
1000782;0;50000;21146;27;0;4;POS;0;3;1
1000783;1;125000;67213;31;0;4;CC;0;2;0
1000784;0;900000;42793;66;0;2;CC;0;0;1
1000785;1;175000;76283;36;0;1;POS;0;0;1
1000786;0;125000;62529;62;0;2;CC;25018;2;1
1000787;1;250000;10112;24;0;1;POS;0;0;1
1000788;1;300000;0;35;1;4;POS;1540;1;1
1000789;1;50000;13024;42;0;2;POS;0;2;1
1000790;1;50000;22012;54;0;1;CC;0;0;1
1000791;0;200000;0;45;1;2;POS;0;0;0
1000792;0;600000;0;35;1;3;POS;0;2;1
1000793;1;225000;0;18;1;3;POS;0;0;0
1000794;0;275000;29457;47;0;1;CC;0;0;1
1000795;1;225000;0;46;1;3;CC;0;0;0
1000796;1;125000;74255;36;1;2;POS;0;0;0
1000797;0;175000;62954;44;1;2;POS;159845;2;1
1000798;1;300000;40253;62;1;3;POS;0;2;1
1000799;1;40000;9259;22;0;4;CC;0;1;0
1000800;0;90000;21079;30;0;2;POS;0;0;1
1000801;0;20000;3858;25;0;2;POS;0;2;1
1000802;0;75000;72491;52;0;3;POS;11204;0;1
1000803;1;40000;56888;22;0;3;POS;0;2;0
1000804;0;700000;21338;56;1;2;CC;0;1;1
1000805;0;200000;73903;40;1;3;POS;0;1;1
1000806;0;40000;0;23;1;1;CC;0;2;1
1000807;0;40000;19111;42;0;3;POS;0;0;1
1000808;0;90000;47760;66;0;1;POS;0;0;1
1000809;0;125000;91062;59;0;1;POS;0;5;0
1000810;1;50000;8336;18;0;2;CC;0;0;1
1000811;0;600000;31205;29;0;1;POS;0;0;1
1000812;0;225000;0;36;1;3;POS;0;0;1
1000813;1;800000;90960;30;1;2;POS;0;0;0
1000814;0;50000;19201;56;0;1;POS;0;0;1
1000815;0;200000;21675;54;0;3;POS;0;1;0
1000816;0;175000;36031;52;1;3;POS;0;0;1
1000817;0;200000;0;61;1;2;CC;123427;0;1
1000818;0;125000;0;61;1;2;CC;0;2;1
1000819;0;125000;94212;55;0;1;CC;94804;2;1
1000820;1;300000;3037;34;0;4;CC;35828;4;1
1000821;1;600000;48185;69;0;3;POS;0;0;1
1000822;0;75000;93060;53;0;3;POS;0;0;0
1000823;0;100000;0;25;1;1;CC;181494;1;1
1000824;1;175000;56471;28;0;3;CC;0;1;0
1000825;0;275000;14989;26;0;2;POS;0;0;1
1000826;0;250000;33307;54;0;2;POS;0;2;1
1000827;0;500000;77314;28;1;3;POS;0;0;1
1000828;1;90000;53705;40;0;3;POS;85592;2;1
1000829;1;400000;0;35;1;3;CC;0;0;1
1000830;0;400000;29116;32;1;1;CC;0;0;1
1000831;0;200000;35170;28;0;3;POS;0;6;1
1000832;0;10000;70249;19;0;4;POS;0;3;1
1000833;1;100000;0;43;1;1;CC;162565;0;1
1000834;1;90000;44162;62;0;3;POS;0;1;1
1000835;1;900000;81899;33;0;4;POS;0;0;0
1000836;1;1000000;0;69;1;2;POS;0;0;1
1000837;0;300000;0;48;1;2;POS;15368;0;1
1000838;0;200000;46009;44;0;1;POS;0;0;1
1000839;0;700000;72465;57;1;3;CC;162030;1;1
1000840;1;500000;0;39;1;3;POS;0;0;1
1000841;1;250000;16381;38;0;2;POS;0;0;1
1000842;0;100000;52506;29;0;1;POS;0;0;0
1000843;0;200000;5202;26;1;2;POS;0;0;1
1000844;1;700000;0;38;1;1;POS;0;0;1
1000845;0;100000;98998;54;0;3;POS;0;1;1
1000846;1;225000;13698;30;0;2;POS;0;2;0
1000847;0;40000;79285;24;1;3;POS;0;2;1
1000848;1;90000;4192;37;0;1;CC;0;3;0
1000849;1;800000;1049;65;0;4;CC;0;1;1
1000850;0;125000;87406;24;0;2;POS;0;0;1
1000851;1;50000;70346;22;0;4;CC;0;2;1
1000852;0;1000000;60286;58;0;2;POS;0;0;0
1000853;1;10000;43049;30;0;4;POS;0;0;1
1000854;1;175000;0;45;1;3;CC;162717;0;0
1000855;0;150000;9140;63;0;4;POS;0;3;1
1000856;0;100000;79026;70;0;3;CC;25409;0;1
1000857;0;275000;0;64;1;4;CC;0;4;1
1000858;0;700000;73387;32;0;3;POS;0;0;0
1000859;1;40000;65805;67;0;4;POS;33829;0;0
1000860;0;600000;0;43;1;1;CC;0;2;0
1000861;0;700000;9146;31;1;2;POS;0;7;0
1000862;0;225000;70115;52;0;3;CC;0;0;0
1000863;0;50000;0;62;1;4;POS;0;0;1
1000864;0;40000;26360;43;1;1;CC;0;2;1
1000865;1;500000;99152;48;0;2;POS;0;0;0
1000866;0;75000;15547;45;0;1;POS;0;2;1
1000867;1;40000;95219;47;0;3;CC;0;0;1
1000868;1;90000;57917;47;0;1;CC;0;0;1
1000869;0;40000;60581;49;0;2;CC;0;1;0
1000870;0;20000;4387;52;0;1;CC;0;1;0
1000871;1;150000;84723;35;0;3;POS;0;1;1
1000872;1;10000;5353;34;0;4;CC;0;1;1
1000873;1;40000;73162;22;0;2;CC;0;0;0
1000874;1;75000;42590;42;0;4;POS;0;0;0
1000875;0;75000;86312;35;0;1;CC;28401;0;1
1000876;1;250000;59991;44;0;3;CC;0;1;0
1000877;0;10000;62709;69;0;3;POS;23514;2;1
1000878;1;125000;9135;27;0;1;CC;0;0;0
1000879;1;10000;91425;61;0;4;CC;0;1;1
1000880;0;75000;92964;69;0;1;POS;187914;2;1
1000881;0;600000;80594;19;0;2;POS;0;0;1
1000882;0;100000;23472;40;0;2;POS;0;1;1
1000883;0;600000;14615;63;0;4;POS;136732;0;1
1000884;1;125000;90114;61;1;1;POS;0;3;0
1000885;0;175000;46756;20;0;2;POS;0;1;1
1000886;0;100000;3952;28;0;4;POS;0;0;0
1000887;0;700000;0;24;1;2;POS;0;0;1
1000888;0;90000;17939;57;0;4;POS;104272;0;0
1000889;0;10000;84124;26;0;3;POS;159178;1;1
1000890;0;90000;86462;48;0;2;POS;189684;0;1
1000891;0;600000;25878;48;1;2;POS;107550;1;0
1000892;1;100000;12915;31;0;3;POS;0;0;0
1000893;0;225000;0;49;1;3;POS;0;0;1
1000894;1;10000;35221;20;0;4;CC;0;1;0
1000895;1;40000;71709;70;0;2;POS;0;1;1
1000896;0;500000;47984;56;0;1;POS;0;0;1
1000897;0;50000;49686;61;0;3;POS;0;1;0
1000898;0;75000;95341;57;0;3;POS;0;2;1
1000899;1;150000;0;28;1;3;CC;0;0;0
1000900;0;175000;98099;23;0;1;POS;0;0;1
1000901;0;400000;0;48;1;3;POS;18162;2;1
1000902;1;250000;52663;70;0;4;CC;0;0;0
1000903;1;125000;25373;70;0;1;CC;0;6;1
1000904;1;250000;0;42;1;2;POS;0;1;0
1000905;0;225000;65040;28;0;2;POS;0;0;0
1000906;0;600000;39218;43;0;1;POS;111380;1;1
1000907;0;50000;68551;23;0;2;POS;0;2;1
1000908;0;90000;25671;19;0;3;POS;0;9;0
1000909;0;125000;14647;25;0;2;POS;0;1;1
1000910;0;100000;0;19;1;2;POS;0;4;1
1000911;1;300000;43808;62;0;4;POS;0;0;1
1000912;0;100000;51251;40;0;3;POS;0;0;0
1000913;0;100000;0;48;1;2;CC;0;3;1
1000914;0;250000;16468;31;0;2;POS;0;0;1
1000915;1;75000;31309;37;0;4;POS;0;1;1
1000916;0;75000;0;44;1;2;CC;0;0;1
1000917;1;200000;6255;22;1;3;CC;0;3;0
1000918;0;90000;0;62;1;3;CC;0;1;1
1000919;0;300000;24980;44;0;2;POS;0;2;1
1000920;0;75000;55309;40;0;2;POS;0;0;1
1000921;1;50000;43480;55;0;2;CC;0;0;1
1000922;1;500000;54657;68;0;3;POS;0;0;1
1000923;0;75000;45456;23;0;1;CC;0;2;1
1000924;1;100000;88553;30;0;1;POS;0;0;0
1000925;0;225000;77450;51;1;3;CC;0;0;1
1000926;1;225000;2104;41;0;3;CC;65897;1;1
1000927;1;300000;45402;67;0;3;POS;0;0;0
1000928;1;150000;51553;55;1;3;CC;0;4;1
1000929;0;225000;40378;63;1;2;POS;0;2;1
1000930;0;50000;15735;26;0;2;POS;133559;0;1
1000931;0;75000;79273;58;0;4;POS;0;1;1
1000932;0;300000;83152;50;0;2;POS;0;0;1
1000933;0;300000;43174;47;0;2;POS;0;2;0
1000934;0;1000000;89489;54;0;4;POS;0;0;1
1000935;1;250000;32374;27;0;3;CC;0;0;1
1000936;1;100000;52783;54;0;3;CC;0;0;1
1000937;1;75000;40316;68;0;2;CC;0;0;1
1000938;0;50000;11907;28;0;3;POS;0;0;1
1000939;1;100000;85505;61;0;1;CC;120158;3;1
1000940;1;250000;0;31;1;3;POS;0;3;0
1000941;0;75000;99637;35;0;1;CC;91060;1;1
1000942;1;50000;95714;55;0;2;CC;0;0;0
1000943;0;500000;10065;61;1;1;POS;0;0;0
1000944;1;75000;4958;32;0;3;POS;0;2;1
1000945;0;400000;49876;62;0;2;POS;0;0;1
1000946;0;175000;35861;23;1;1;POS;0;0;1
1000947;0;90000;24551;54;0;2;POS;19554;0;1
1000948;1;10000;76269;21;0;1;CC;0;0;0
1000949;1;10000;74801;59;0;2;POS;0;0;0
1000950;1;20000;94477;30;0;4;CC;0;1;1
1000951;0;300000;28683;25;0;4;POS;66058;0;1
1000952;0;50000;0;28;1;3;POS;0;0;0
1000953;0;40000;48268;59;1;2;POS;0;1;1
1000954;1;20000;7533;43;1;4;CC;0;0;0
1000955;0;75000;78957;63;1;1;POS;0;2;1
1000956;0;125000;58644;31;0;4;POS;0;0;0
1000957;1;250000;73200;25;0;4;POS;0;0;1
1000958;0;125000;33658;66;0;3;POS;0;0;0
1000959;0;10000;86662;31;0;3;POS;0;0;1
1000960;0;250000;97555;62;1;3;CC;0;4;1
1000961;0;100000;0;57;1;3;POS;78245;4;0
1000962;0;50000;0;35;1;1;CC;0;0;1
1000963;1;150000;80516;54;0;2;POS;0;0;1
1000964;0;100000;89033;52;0;3;POS;0;0;0
1000965;1;800000;17154;47;0;3;CC;0;0;1
1000966;1;150000;32476;61;0;3;CC;0;0;0
1000967;0;10000;67477;40;0;1;POS;0;0;0
1000968;0;500000;0;26;1;1;POS;183625;0;1
1000969;0;125000;0;55;1;2;POS;0;0;1
1000970;1;125000;65888;48;0;4;POS;0;0;1
1000971;0;20000;0;24;1;4;CC;0;0;1
1000972;0;700000;74787;37;0;3;POS;0;0;1
1000973;1;300000;3910;62;0;2;POS;0;0;1
1000974;1;225000;2371;54;0;2;CC;0;0;0
1000975;1;40000;60483;19;1;3;POS;0;1;1
1000976;1;40000;44742;30;0;3;POS;122558;0;1
1000977;0;200000;0;66;1;1;CC;0;4;1
1000978;0;150000;84986;21;1;3;POS;0;0;0
1000979;0;800000;0;27;1;4;POS;0;1;1
1000980;1;75000;0;33;1;4;CC;0;0;1
1000981;1;275000;67320;60;0;4;CC;0;1;0
1000982;0;75000;21988;64;0;2;CC;0;0;1
1000983;0;200000;59238;60;0;1;CC;0;0;0
1000984;1;90000;0;53;1;3;POS;0;0;0
1000985;0;40000;0;21;1;1;CC;0;3;0
1000986;1;250000;51211;25;1;2;POS;0;0;1
1000987;1;50000;29645;46;0;3;CC;36935;0;1
1000988;1;500000;68509;33;1;3;CC;0;0;0
1000989;0;900000;66351;55;0;1;POS;0;0;1
1000990;0;600000;49444;35;0;1;CC;0;0;1
1000991;0;75000;16084;58;0;1;POS;196031;3;0
1000992;1;300000;71425;44;0;3;POS;0;2;0
1000993;1;500000;34389;58;0;4;POS;0;1;0
1000994;0;1000000;0;60;1;3;POS;0;6;1
1000995;0;75000;35429;60;0;1;CC;83699;0;1
1000996;0;700000;35407;42;1;2;CC;0;0;1
1000997;1;225000;0;28;1;3;POS;25388;0;1
1000998;0;175000;0;24;1;1;POS;0;1;1
1000999;0;50000;42479;40;0;2;POS;0;2;1
1001000;0;50000;0;70;1;3;POS;0;1;1
1001001;0;100000;63090;65;1;1;POS;154254;0;1
1001002;0;40000;60961;58;0;4;POS;48701;0;1
1001003;1;225000;11130;36;0;4;POS;0;2;1
1001004;0;90000;49749;32;0;3;POS;0;0;1
1001005;0;225000;30053;38;1;1;CC;145832;0;1
1001006;1;90000;22844;46;0;2;CC;0;0;1
1001007;0;150000;62821;51;0;1;POS;89802;0;0
1001008;0;50000;82319;67;0;4;POS;0;0;1
1001009;0;275000;0;25;1;1;CC;0;7;1
1001010;0;40000;39694;22;0;3;POS;0;0;1
1001011;0;50000;13628;56;0;2;POS;0;0;0
1001012;0;40000;46039;68;0;3;POS;0;0;1
1001013;0;150000;0;37;1;1;POS;101115;0;1
1001014;0;75000;66304;50;0;2;CC;0;2;0
1001015;0;50000;0;44;1;1;POS;0;1;1
1001016;0;125000;0;59;1;3;POS;0;2;0
1001017;1;20000;67904;57;0;4;POS;0;1;0
1001018;1;10000;0;33;1;2;CC;0;1;0
1001019;0;75000;53450;53;0;2;POS;0;0;1
1001020;0;175000;0;27;1;1;POS;0;0;1
1001021;0;225000;53354;63;0;1;CC;0;0;1
1001022;1;300000;0;38;1;4;CC;0;0;1
1001023;0;75000;35717;25;0;3;POS;0;0;1
1001024;0;125000;49048;51;0;3;CC;0;10;0
1001025;1;75000;26788;55;0;3;POS;0;5;1
1001026;0;90000;67032;43;1;1;POS;0;0;1
1001027;0;125000;86143;25;0;3;POS;0;1;1
1001028;1;40000;1538;34;0;3;POS;0;1;1
1001029;0;500000;15087;48;0;3;CC;0;0;1
